Date,Vendor Name,Country,Product,Gross Bookings,Fees
3/1/2016,Vendor A,Country 1,Product 3,94.61,0.97
3/1/2016,Vendor A,Country 65,Product 11,0.47,0.02
3/1/2016,Vendor A,Country 19,Product 4,28084.47,3446.02
3/1/2016,Vendor A,Country 33,Product 2,99.65,11.52
3/1/2016,Vendor A,Country 53,Product 3,24.2,11.15
3/1/2016,Vendor A,Country 21,Product 12,6571.38,552.05
3/1/2016,Vendor A,Country 68,Product 10,20.91,1.8
3/1/2016,Vendor A,Country 57,Product 9,33099.67,2350.77
3/1/2016,Vendor A,Country 36,Product 4,295996.49,32454.47
3/1/2016,Vendor A,Country 67,Product 9,8295.81,246.68
3/1/2016,Vendor A,Country 76,Product 4,141.68,13.66
3/1/2016,Vendor A,Country 22,Product 4,11500.65,630.48
3/1/2016,Vendor A,Country 24,Product 8,3893.05,284.78
3/1/2016,Vendor A,Country 20,Product 9,183201.5,14812.6
3/1/2016,Vendor A,Country 23,Product 10,141.94,12.03
3/1/2016,Vendor A,Country 73,Product 9,5797.63,144.99
3/1/2016,Vendor A,Country 7,Product 11,24416.83,1044.67
3/1/2016,Vendor A,Country 34,Product 9,297236.08,4590.14
3/1/2016,Vendor A,Country 61,Product 10,24.51,2.08
3/1/2016,Vendor A,Country 28,Product 11,16.04,0.68
3/1/2016,Vendor A,Country 64,Product 9,12943.69,224.26
3/1/2016,Vendor A,Country 29,Product 4,2100652.68,137711.88
3/1/2016,Vendor A,Country 73,Product 12,264.11,24.47
3/1/2016,Vendor A,Country 5,Product 2,438.25,37.27
3/1/2016,Vendor A,Country 7,Product 1,402.72,2.48
3/1/2016,Vendor A,Country 61,Product 8,328.15,3.43
3/1/2016,Vendor A,Country 1,Product 2,759.84,67.49
3/1/2016,Vendor A,Country 7,Product 14,888.76,42.62
3/1/2016,Vendor A,Country 21,Product 4,64629.87,1680.94
3/1/2016,Vendor A,Country 21,Product 10,161.32,13.69
3/1/2016,Vendor A,Country 44,Product 9,25495.06,1469.78
3/1/2016,Vendor A,Country 29,Product 2,148.71,12.62
3/1/2016,Vendor A,Country 69,Product 10,392.72,33.28
3/1/2016,Vendor A,Country 29,Product 14,28.57,1.41
3/1/2016,Vendor A,Country 65,Product 10,54.73,4.63
3/1/2016,Vendor A,Country 15,Product 11,5.87,0.24
3/1/2016,Vendor A,Country 13,Product 8,300.39,6.61
3/1/2016,Vendor A,Country 47,Product 2,232.3,19.9
3/1/2016,Vendor A,Country 52,Product 1,1.78,0.01
3/1/2016,Vendor A,Country 76,Product 12,4.84,0.51
3/1/2016,Vendor C,Country 43,Product 7,23041.23,427.84
3/1/2016,Vendor C,Country 1,Product 7,23210.59,431.81
3/1/2016,Vendor C,Country 64,Product 7,2.29,0.04
3/1/2016,Vendor C,Country 56,Product 7,138.21,2.57
3/1/2016,Vendor B,Country 42,Product 6,14030.85,392.86
3/1/2016,Vendor B,Country 32,Product 6,6925.96,193.92
3/1/2016,Vendor B,Country 6,Product 6,53432.78,1496.12
3/1/2016,Vendor B,Country 48,Product 6,10566.51,295.86
3/1/2016,Vendor B,Country 40,Product 6,385252.55,11172.33
3/1/2016,Vendor B,Country 36,Product 6,295040.68,86.67
3/1/2016,Vendor B,Country 13,Product 6,37904.78,1061.69
3/1/2016,Vendor F,Country 26,Product 9,14962.91,149.85
3/1/2016,Vendor F,Country 18,Product 4,114283.48,4492.63
3/1/2016,Vendor F,Country 39,Product 4,69458.56,2529.19
3/1/2016,Vendor F,Country 6,Product 4,17959.44,259.83
3/1/2016,Vendor F,Country 48,Product 9,28932.42,146.5
3/1/2016,Vendor F,Country 75,Product 4, $-   ,0.07
3/1/2016,Vendor F,Country 52,Product 4,114798.02,4778.19
3/1/2016,Vendor F,Country 2,Product 4,3536236.57,112014.96
3/1/2016,Vendor F,Country 59,Product 9,1245.24,50.71
3/1/2016,Vendor F,Country 52,Product 9,75754.67,2703.34
3/1/2016,Vendor F,Country 16,Product 9,1373.3,42.93
3/1/2016,Vendor F,Country 71,Product 9,855.3,28.71
3/1/2016,Vendor F,Country 66,Product 9,18727.36,644.65
3/1/2016,Vendor F,Country 47,Product 9,19389.05,654.83
3/1/2016,Vendor A,Country 43,Product 4,44389.39,1319.66
3/1/2016,Vendor A,Country 8,Product 9,5727736.9,330050.16
3/1/2016,Vendor A,Country 29,Product 9,2262209.13,148813.1
3/1/2016,Vendor A,Country 30,Product 4,586554.11,8982.83
3/1/2016,Vendor A,Country 55,Product 9,50014.83,2401.48
3/1/2016,Vendor A,Country 50,Product 14,515.66,24.82
3/1/2016,Vendor A,Country 41,Product 12,1030.13,86.45
3/1/2016,Vendor A,Country 8,Product 11,1343.01,70.34
3/1/2016,Vendor A,Country 40,Product 2,569.63,53.24
3/1/2016,Vendor A,Country 25,Product 8,2115.52,19.53
3/1/2016,Vendor A,Country 55,Product 4,13789.49,783.15
3/1/2016,Vendor A,Country 27,Product 4,36717.29,859.89
3/1/2016,Vendor A,Country 6,Product 2,357.61,30.33
3/1/2016,Vendor A,Country 28,Product 4,174636.55,4203.85
3/1/2016,Vendor A,Country 32,Product 4,45714.82,711.98
3/1/2016,Vendor A,Country 37,Product 10,129.78,11
3/1/2016,Vendor A,Country 25,Product 9,176069.27,5298.4
3/1/2016,Vendor A,Country 70,Product 11,1270.07,54.04
3/1/2016,Vendor A,Country 42,Product 14,8.45,0.4
3/1/2016,Vendor A,Country 42,Product 8,486.19,3.71
3/1/2016,Vendor A,Country 2,Product 9,-110.69,1.87
3/1/2016,Vendor A,Country 24,Product 12,5160.53,441.08
3/1/2016,Vendor A,Country 45,Product 10,45.97,3.89
3/1/2016,Vendor A,Country 45,Product 3,18.96,0.2
3/1/2016,Vendor A,Country 20,Product 8,703.15,20.55
3/1/2016,Vendor A,Country 24,Product 3,0.73,0.02
3/1/2016,Vendor A,Country 15,Product 3,28.02,0.64
3/1/2016,Vendor A,Country 57,Product 8,39326.91,358.26
3/1/2016,Vendor A,Country 41,Product 2,21.61,1.83
3/1/2016,Vendor A,Country 55,Product 11,187.98,7.99
3/1/2016,Vendor A,Country 34,Product 2,207.95,17.65
3/1/2016,Vendor A,Country 58,Product 4,8913.93,671.98
3/1/2016,Vendor A,Country 65,Product 2,323.45,27.44
3/1/2016,Vendor A,Country 23,Product 2,-170.71,117.62
3/1/2016,Vendor A,Country 33,Product 11,21.41,0.91
3/1/2016,Vendor A,Country 51,Product 8,460.34,6.93
3/1/2016,Vendor A,Country 60,Product 8,344.81,4.23
3/1/2016,Vendor A,Country 47,Product 10,159.19,13.51
3/1/2016,Vendor A,Country 5,Product 10,15.69,1.33
3/1/2016,Vendor A,Country 7,Product 5,8384084.68,191450.19
3/1/2016,Vendor A,Country 50,Product 2,613.08,61.49
3/1/2016,Vendor A,Country 70,Product 2,9.12,0.77
3/1/2016,Vendor A,Country 6,Product 3,269.22,2.87
3/1/2016,Vendor A,Country 25,Product 4,214350.67,5472.94
3/1/2016,Vendor A,Country 1,Product 4,81229.49,2637.23
3/1/2016,Vendor A,Country 58,Product 2,98.33,8.4
3/1/2016,Vendor A,Country 26,Product 3,36.89,0.66
3/1/2016,Vendor A,Country 21,Product 2,241.58,24.1
3/1/2016,Vendor A,Country 10,Product 10,440.97,37.43
3/1/2016,Vendor A,Country 34,Product 8,1884.72,19.89
3/1/2016,Vendor A,Country 11,Product 2,213.3,18.13
3/1/2016,Vendor A,Country 3,Product 1,6.47,0.22
3/1/2016,Vendor A,Country 18,Product 1,4.53,0.04
3/1/2016,Vendor A,Country 13,Product 9,323081.15,19984.13
3/1/2016,Vendor A,Country 52,Product 4,481350.53,42301.46
3/1/2016,Vendor A,Country 76,Product 9,408.75,28.93
3/1/2016,Vendor A,Country 47,Product 4,60789.29,5209.66
3/1/2016,Vendor A,Country 20,Product 3,36.65,0.71
3/1/2016,Vendor A,Country 14,Product 11,7.06,0.3
3/1/2016,Vendor A,Country 67,Product 4,8306.67,225.02
3/1/2016,Vendor A,Country 18,Product 8,528144.89,37602.65
3/1/2016,Vendor A,Country 19,Product 12,22920.3,1940.16
3/1/2016,Vendor A,Country 3,Product 12,84034.95,7166.17
3/1/2016,Vendor A,Country 23,Product 11,65.36,2.76
3/1/2016,Vendor A,Country 22,Product 8,1283.72,72.54
3/1/2016,Vendor C,Country 61,Product 7,1.39,0.02
3/1/2016,Vendor C,Country 25,Product 7,71866.79,1336.53
3/1/2016,Vendor C,Country 37,Product 7,13080.36,243.33
3/1/2016,Vendor B,Country 7,Product 6,1066710.31,29867.89
3/1/2016,Vendor B,Country 51,Product 6,3000.3,84.06
3/1/2016,Vendor F,Country 77,Product 4, $-   ,0.08
3/1/2016,Vendor F,Country 22,Product 4,2978.95,88.63
3/1/2016,Vendor F,Country 28,Product 4,8363.62,208.19
3/1/2016,Vendor F,Country 20,Product 9,174461.66,6626.98
3/1/2016,Vendor F,Country 2,Product 6, $-   ,356.48
3/1/2016,Vendor F,Country 31,Product 4,63468.9,2050.03
3/1/2016,Vendor D,Country 2,Product 4,29699692.94,1189333.97
3/1/2016,Vendor A,Country 55,Product 2,266.8,22.63
3/1/2016,Vendor A,Country 1,Product 10,267.08,22.67
3/1/2016,Vendor A,Country 33,Product 8,106.79,1.43
3/1/2016,Vendor A,Country 16,Product 8,43.72,0.23
3/1/2016,Vendor A,Country 18,Product 11,477,20.74
3/1/2016,Vendor A,Country 17,Product 1,3.67,0.03
3/1/2016,Vendor A,Country 1,Product 8,1582.23,17.34
3/1/2016,Vendor A,Country 40,Product 11,873.73,37.24
3/1/2016,Vendor A,Country 28,Product 1,10.7,0.1
3/1/2016,Vendor A,Country 55,Product 8,115.84,0.81
3/1/2016,Vendor A,Country 8,Product 4,1566241.99,104690.37
3/1/2016,Vendor A,Country 29,Product 3,217.33,13.88
3/1/2016,Vendor A,Country 70,Product 14,19.46,0.93
3/1/2016,Vendor A,Country 30,Product 10,1731.3,147.4
3/1/2016,Vendor A,Country 73,Product 2,1.41,0.12
3/1/2016,Vendor A,Country 12,Product 8,122.49,2.29
3/1/2016,Vendor A,Country 26,Product 10,110.25,9.42
3/1/2016,Vendor A,Country 65,Product 14,4.77,0.23
3/1/2016,Vendor A,Country 49,Product 12,14501.2,1250.54
3/1/2016,Vendor A,Country 47,Product 3,12.04,0.2
3/1/2016,Vendor F,Country 10,Product 9,156515.32,4048.25
3/1/2016,Vendor F,Country 32,Product 9,13664.63,100.44
3/1/2016,Vendor F,Country 9,Product 4,117.44,10.56
3/1/2016,Vendor F,Country 30,Product 4,126611.77,917.3
3/1/2016,Vendor F,Country 8,Product 9,275460.33,7336.75
3/1/2016,Vendor F,Country 34,Product 4,62366.24,1100.46
3/1/2016,Vendor F,Country 7,Product 9,404695,3421.2
3/1/2016,Vendor F,Country 61,Product 4,5463.54,61.07
3/1/2016,Vendor F,Country 2,Product 10,1373.28,47.98
3/1/2016,Vendor F,Country 2,Product 14,1138.42,41.08
3/1/2016,Vendor A,Country 45,Product 8,680.86,9.73
3/1/2016,Vendor A,Country 45,Product 4,77239.03,4435.03
3/1/2016,Vendor A,Country 18,Product 3,20.56,0.4
3/1/2016,Vendor A,Country 17,Product 4,108932.56,2334.84
3/1/2016,Vendor A,Country 46,Product 9,24730.76,1454.14
3/1/2016,Vendor A,Country 52,Product 9,319837.04,25043.19
3/1/2016,Vendor A,Country 12,Product 4,77216.92,8240.29
3/1/2016,Vendor A,Country 53,Product 9,1014201.91,79933.3
3/1/2016,Vendor A,Country 15,Product 9,298534.1,22345.71
3/1/2016,Vendor A,Country 65,Product 9,423870.23,27264.16
3/1/2016,Vendor A,Country 71,Product 9,24051.8,1724.62
3/1/2016,Vendor A,Country 53,Product 4,562367.65,50124.68
3/1/2016,Vendor A,Country 3,Product 4,613017.19,117442.12
3/1/2016,Vendor A,Country 66,Product 9,75674.35,5786.38
3/1/2016,Vendor A,Country 69,Product 9,54861.53,3722.61
3/1/2016,Vendor A,Country 51,Product 4,23164.1,1945.28
3/1/2016,Vendor A,Country 14,Product 4,220999.57,16503.12
3/1/2016,Vendor A,Country 22,Product 9,47106.26,2648.57
3/1/2016,Vendor A,Country 32,Product 2,42.01,3.56
3/1/2016,Vendor A,Country 21,Product 9,65011.67,2282.46
3/1/2016,Vendor A,Country 30,Product 9,486010.5,5434.43
3/1/2016,Vendor A,Country 43,Product 8,994.48,12.16
3/1/2016,Vendor A,Country 5,Product 14,14.67,0.7
3/1/2016,Vendor A,Country 8,Product 8,2072.69,43.26
3/1/2016,Vendor A,Country 6,Product 4,69104.03,2337.56
3/1/2016,Vendor A,Country 41,Product 8,174.3,2.35
3/1/2016,Vendor A,Country 34,Product 4,284067.08,11281.79
3/1/2016,Vendor A,Country 34,Product 14,2.53,0.12
3/1/2016,Vendor A,Country 64,Product 8,12853.78,112.16
3/1/2016,Vendor A,Country 1,Product 11,49.92,2.12
3/1/2016,Vendor A,Country 28,Product 12,3618.94,304.14
3/1/2016,Vendor A,Country 58,Product 9,24108.88,1521.69
3/1/2016,Vendor A,Country 3,Product 14,60159.94,2917.12
3/1/2016,Vendor A,Country 49,Product 11,3.69,0.15
3/1/2016,Vendor A,Country 13,Product 4,177230.73,13203.71
3/1/2016,Vendor A,Country 70,Product 9,32104.08,2148.37
3/1/2016,Vendor A,Country 57,Product 4,31130.92,725.13
3/1/2016,Vendor A,Country 76,Product 8,0.36,0.01
3/1/2016,Vendor A,Country 41,Product 14,1.28,0.06
3/1/2016,Vendor A,Country 21,Product 11,31.3,1.33
3/1/2016,Vendor A,Country 8,Product 2,3263.55,377.28
3/1/2016,Vendor A,Country 5,Product 1,12.58,0.07
3/1/2016,Vendor C,Country 54,Product 7,1660096.79,23739.34
3/1/2016,Vendor G,Country 19,Product 17,1954046.63,24586.14
3/1/2016,Vendor C,Country 2,Product 7,10003042.62,192205.02
3/1/2016,Vendor B,Country 21,Product 6,5885.2,223.64
3/1/2016,Vendor B,Country 41,Product 6,1152.62,43.79
3/1/2016,Vendor B,Country 50,Product 6,256095.42,7426.77
3/1/2016,Vendor B,Country 17,Product 6,2977.22,113.13
3/1/2016,Vendor B,Country 28,Product 6,3446.15,130.95
3/1/2016,Vendor B,Country 67,Product 6,2848.47,108.27
3/1/2016,Vendor B,Country 22,Product 6,2349.64,89.36
3/1/2016,Vendor B,Country 16,Product 6,1622.06,48.41
3/1/2016,Vendor B,Country 47,Product 6,24911.88,728.1
3/1/2016,Vendor B,Country 45,Product 6,16817.04,471.77
3/1/2016,Vendor F,Country 6,Product 9,26993.1,339.76
3/1/2016,Vendor F,Country 35,Product 4,85152.8,1206.93
3/1/2016,Vendor F,Country 57,Product 4,8030.3,209.02
3/1/2016,Vendor F,Country 24,Product 9,55238.57,1728.33
3/1/2016,Vendor F,Country 7,Product 4,114127.79,1245.21
3/1/2016,Vendor F,Country 41,Product 4,1724.05,30.99
3/1/2016,Vendor F,Country 61,Product 9,1517.85,17.53
3/1/2016,Vendor F,Country 41,Product 9,2573.67,28.97
3/1/2016,Vendor F,Country 25,Product 9,42288.75,606.44
3/1/2016,Vendor F,Country 43,Product 9,21306.83,211.59
3/1/2016,Vendor F,Country 74,Product 4,0.41,16.78
3/1/2016,Vendor F,Country 8,Product 4,75937.73,2319.7
3/1/2016,Vendor F,Country 14,Product 4,56290.76,1943.84
3/1/2016,Vendor F,Country 33,Product 4,955.54,25.07
3/1/2016,Vendor F,Country 15,Product 4,1648.36,70.53
3/1/2016,Vendor F,Country 68,Product 4,327.66,16.61
3/1/2016,Vendor F,Country 38,Product 4, $-   ,6.56
3/1/2016,Vendor F,Country 58,Product 9,6114.63,177.6
3/1/2016,Vendor F,Country 40,Product 9,161509.21,4499.8
3/1/2016,Vendor F,Country 45,Product 9,15774.61,363.23
3/1/2016,Vendor F,Country 2,Product 9,8182464.72,236076.52
3/1/2016,Vendor D,Country 2,Product 16, $-   ,92336.91
3/1/2016,Vendor A,Country 19,Product 10,35.12,2.97
3/1/2016,Vendor A,Country 71,Product 8,5225.56,385.58
3/1/2016,Vendor A,Country 59,Product 8,2454.83,227.34
3/1/2016,Vendor A,Country 11,Product 10,1715.58,146.23
3/1/2016,Vendor A,Country 30,Product 2,96.84,8.22
3/1/2016,Vendor A,Country 41,Product 3,20.45,0.27
3/1/2016,Vendor A,Country 37,Product 2,245.58,20.98
3/1/2016,Vendor A,Country 8,Product 3,13.08,0.22
3/1/2016,Vendor A,Country 29,Product 1,0.48,0.01
3/1/2016,Vendor A,Country 65,Product 12,27716.39,2342.6
3/1/2016,Vendor A,Country 17,Product 12,2823.88,236.7
3/1/2016,Vendor A,Country 40,Product 4,861763.85,59357.74
3/1/2016,Vendor A,Country 8,Product 1,1.75,0.01
3/1/2016,Vendor A,Country 50,Product 8,91.44,0.64
3/1/2016,Vendor A,Country 31,Product 2,1556.07,140.35
3/1/2016,Vendor A,Country 37,Product 8,123.49,1.66
3/1/2016,Vendor A,Country 6,Product 10,239.77,20.6
3/1/2016,Vendor A,Country 32,Product 8,21119.38,131.22
3/1/2016,Vendor A,Country 48,Product 2,31.29,2.66
3/1/2016,Vendor A,Country 71,Product 12,328.07,27.45
3/1/2016,Vendor A,Country 37,Product 11,11.92,0.84
3/1/2016,Vendor A,Country 26,Product 2,156.1,13.24
3/1/2016,Vendor A,Country 44,Product 12,3381.42,284.63
3/1/2016,Vendor A,Country 16,Product 12,1610.05,136.32
3/1/2016,Vendor A,Country 27,Product 8,1430.9,10.15
3/1/2016,Vendor A,Country 39,Product 9,662337.03,45938.48
3/1/2016,Vendor A,Country 36,Product 9,467822.88,36731.57
3/1/2016,Vendor A,Country 10,Product 2,571.89,51.68
3/1/2016,Vendor A,Country 60,Product 12,408.89,34.36
3/1/2016,Vendor A,Country 46,Product 11,5.47,0.23
3/1/2016,Vendor A,Country 12,Product 9,349285.59,31277.16
3/1/2016,Vendor A,Country 19,Product 2,2223.92,229.68
3/1/2016,Vendor A,Country 3,Product 8,3000.01,82.79
3/1/2016,Vendor A,Country 24,Product 4,173224.9,15317.53
3/1/2016,Vendor A,Country 33,Product 4,15210.54,778.58
3/1/2016,Vendor A,Country 65,Product 4,209618.44,14482.48
3/1/2016,Vendor A,Country 10,Product 4,362884.48,22692.26
3/1/2016,Vendor A,Country 46,Product 2,54.15,4.62
3/1/2016,Vendor A,Country 27,Product 9,58712.03,1019.86
3/1/2016,Vendor A,Country 35,Product 1,292.78,1.91
3/1/2016,Vendor A,Country 27,Product 11,2.21,0.09
3/1/2016,Vendor A,Country 7,Product 9,1057921.16,36485.83
3/1/2016,Vendor A,Country 42,Product 4,119302.83,2213.4
3/1/2016,Vendor A,Country 6,Product 8,926.14,8.12
3/1/2016,Vendor A,Country 43,Product 9,83679.6,1825.91
3/1/2016,Vendor A,Country 25,Product 10,162.63,13.8
3/1/2016,Vendor A,Country 35,Product 9,19587508.39,260825.68
3/1/2016,Vendor A,Country 64,Product 4,6464.8,153.42
3/1/2016,Vendor A,Country 7,Product 4,580513.82,22916.34
3/1/2016,Vendor A,Country 9,Product 9,3.03,0.22
3/1/2016,Vendor A,Country 7,Product 3,330.58,3.93
3/1/2016,Vendor A,Country 49,Product 8,854.23,12.94
3/1/2016,Vendor A,Country 29,Product 12,-280.5,92.82
3/1/2016,Vendor A,Country 38,Product 12,3.27,0.27
3/1/2016,Vendor A,Country 69,Product 12,4457.18,374.65
3/1/2016,Vendor C,Country 44,Product 7,18.65,0.36
3/1/2016,Vendor C,Country 33,Product 7,2762.13,51.39
3/1/2016,Vendor C,Country 9,Product 7,61.56,1.14
3/1/2016,Vendor C,Country 35,Product 7,2216213.76,41192.05
3/1/2016,Vendor B,Country 27,Product 6,14625.42,409.51
3/1/2016,Vendor B,Country 1,Product 6,98729.71,2764.43
3/1/2016,Vendor B,Country 25,Product 6,140211.98,3925.94
3/1/2016,Vendor B,Country 64,Product 6,512.89,19.49
3/1/2016,Vendor B,Country 30,Product 6,123788.88,3466.09
3/1/2016,Vendor B,Country 20,Product 6,38336.48,1128.79
3/1/2016,Vendor F,Country 73,Product 9,1775.38,21.74
3/1/2016,Vendor F,Country 27,Product 4,9617.22,118.01
3/1/2016,Vendor F,Country 50,Product 4,56651.92,1582.17
3/1/2016,Vendor F,Country 48,Product 4,8302.59,112.15
3/1/2016,Vendor F,Country 23,Product 9,83619.47,2939.76
3/1/2016,Vendor F,Country 68,Product 9,1106.99,42.81
3/1/2016,Vendor F,Country 42,Product 9,72245.33,380.97
3/1/2016,Vendor F,Country 26,Product 4,5968.23,71.33
3/1/2016,Vendor F,Country 27,Product 9,14594.41,123.35
3/1/2016,Vendor F,Country 64,Product 9,6233.22,50.9
3/1/2016,Vendor F,Country 46,Product 4,2239.3,65.47
3/1/2016,Vendor F,Country 53,Product 4,29492.42,1309.08
3/1/2016,Vendor F,Country 58,Product 4,2320.43,75.98
3/1/2016,Vendor F,Country 72,Product 4, $-   ,3.08
3/1/2016,Vendor F,Country 10,Product 4,89131.44,2544.14
3/1/2016,Vendor F,Country 12,Product 4,4318.77,215.73
3/1/2016,Vendor F,Country 17,Product 9,13766.86,265.53
3/1/2016,Vendor F,Country 33,Product 9,1422.07,26.07
3/1/2016,Vendor F,Country 44,Product 9,5801.92,157.82
3/1/2016,Vendor F,Country 15,Product 9,14740.12,516.16
3/1/2016,Vendor F,Country 2,Product 21,14648281.3,291859.82
3/1/2016,Vendor A,Country 1,Product 1,279.45,1.63
3/1/2016,Vendor A,Country 28,Product 2,159.17,13.52
3/1/2016,Vendor A,Country 5,Product 4,14354,512.85
3/1/2016,Vendor A,Country 35,Product 3,790.72,10.64
3/1/2016,Vendor A,Country 30,Product 8,10434.84,63.84
3/1/2016,Vendor A,Country 42,Product 10,264.32,24.46
3/1/2016,Vendor A,Country 48,Product 4,35886.33,905.15
3/1/2016,Vendor A,Country 32,Product 11,3.5,0.15
3/1/2016,Vendor A,Country 70,Product 10,1.02,0.09
3/1/2016,Vendor A,Country 44,Product 4,26918.14,2047.48
3/1/2016,Vendor A,Country 44,Product 8,1258.87,71.05
3/1/2016,Vendor A,Country 2,Product 4,-15.42,1.07
3/1/2016,Vendor A,Country 44,Product 2,7.92,0.68
3/1/2016,Vendor A,Country 58,Product 8,378.72,19.24
3/1/2016,Vendor A,Country 68,Product 2,18.18,1.56
3/1/2016,Vendor A,Country 67,Product 8,3881.67,34.28
3/1/2016,Vendor A,Country 36,Product 3,68.25,3.12
3/1/2016,Vendor A,Country 68,Product 4,3002.72,310.75
3/1/2016,Vendor A,Country 68,Product 3,21.81,0.45
3/1/2016,Vendor A,Country 24,Product 11,59.6,2.55
3/1/2016,Vendor A,Country 19,Product 1,0.29,0.01
3/1/2016,Vendor A,Country 24,Product 1,0.48,0.01
3/1/2016,Vendor A,Country 8,Product 10,142.43,12.08
3/1/2016,Vendor A,Country 43,Product 10,2647.23,225.56
3/1/2016,Vendor A,Country 37,Product 4,130643.8,8485.2
3/1/2016,Vendor A,Country 61,Product 3,1.38,0.03
3/1/2016,Vendor A,Country 73,Product 14,3.14,0.15
3/1/2016,Vendor A,Country 50,Product 10,220.64,18.93
3/1/2016,Vendor A,Country 35,Product 10,2211.82,188.03
3/1/2016,Vendor A,Country 8,Product 12,537041.07,45765.56
3/1/2016,Vendor A,Country 71,Product 2,2.98,0.25
3/1/2016,Vendor A,Country 11,Product 3,18.33,0.25
3/1/2016,Vendor A,Country 47,Product 8,257.95,3.46
3/1/2016,Vendor A,Country 21,Product 8,2058.89,24.09
3/1/2016,Vendor A,Country 61,Product 14,3.4,0.16
3/1/2016,Vendor A,Country 40,Product 10,2018.17,172.3
3/1/2016,Vendor A,Country 58,Product 10,3.63,0.31
3/1/2016,Vendor A,Country 29,Product 10,3315.28,287.21
3/1/2016,Vendor A,Country 19,Product 3,56.28,3.01
3/1/2016,Vendor A,Country 25,Product 3,8136.57,92.43
3/1/2016,Vendor A,Country 48,Product 8,1194.47,9.14
3/1/2016,Vendor A,Country 67,Product 11,5.71,0.24
3/1/2016,Vendor A,Country 17,Product 8,5087.56,38.78
3/1/2016,Vendor A,Country 24,Product 9,203650.91,14810.59
3/1/2016,Vendor A,Country 11,Product 9,152232.11,8272.9
3/1/2016,Vendor A,Country 16,Product 9,12456.82,668.26
3/1/2016,Vendor A,Country 66,Product 4,38825.78,3445.88
3/1/2016,Vendor A,Country 57,Product 3,8.37,0.13
3/1/2016,Vendor A,Country 18,Product 12,1968772,171102.28
3/1/2016,Vendor A,Country 23,Product 4,874078.09,53219.58
3/1/2016,Vendor A,Country 39,Product 4,276386.37,22751.22
3/1/2016,Vendor A,Country 3,Product 11,2853758.29,123864.03
3/1/2016,Vendor A,Country 14,Product 9,189088,11967.76
3/1/2016,Vendor A,Country 16,Product 4,7916.54,466.49
3/1/2016,Vendor A,Country 28,Product 9,184790.65,3753.42
3/1/2016,Vendor A,Country 40,Product 9,1526920.34,93180.35
3/1/2016,Vendor A,Country 61,Product 9,5901.52,137.87
3/1/2016,Vendor C,Country 50,Product 7,43333,806.03
3/1/2016,Vendor C,Country 73,Product 7,5.77,0.11
3/1/2016,Vendor C,Country 23,Product 7,10708.63,199.18
3/1/2016,Vendor E,Country 3,Product 13,20907645.04,414314.14
3/1/2016,Vendor C,Country 32,Product 7,24.16,0.45
3/1/2016,Vendor B,Country 5,Product 6,8720.4,331.38
3/1/2016,Vendor B,Country 66,Product 6,2744.56,79.96
3/1/2016,Vendor D,Country 2,Product 9,64583667.63,2343745.54
3/1/2016,Vendor A,Country 6,Product 14,31.39,1.5
3/1/2016,Vendor A,Country 30,Product 3,42.18,0.52
3/1/2016,Vendor A,Country 7,Product 10,965.56,84.09
3/1/2016,Vendor A,Country 27,Product 2,89.37,7.7
3/1/2016,Vendor A,Country 15,Product 12,18572.94,1562.11
3/1/2016,Vendor A,Country 46,Product 8,88.33,3.48
