Date,Vendor Name,Country,Product, Gross Bookings , Fees ,Fees/ Gross Bookings,,,Total Cell Range:,7911
8/1/2015,Vendor F,Country 44,Product 9,959.75,24.79,0.025829643,,,,
8/1/2015,Vendor D,Country 2,Product 9,39840011.18,1628779.89,0.040883018,,,,
8/1/2015,Vendor F,Country 43,Product 6, $-   ,0.39,#VALUE!,,,,
8/1/2015,Vendor B,Country 10,Product 6,25359.42,709.99,0.027997091,,,,
8/1/2015,Vendor B,Country 54,Product 6,594724.81,17311.07,0.029107698,,,,
8/1/2015,Vendor B,Country 27,Product 6,7641.77,213.98,0.028001366,,,,
8/1/2015,Vendor B,Country 55,Product 6,49780.94,1443.62,0.028999452,,,,
8/1/2015,Vendor B,Country 37,Product 6,9259.8,268.54,0.029000626,,,,
8/1/2015,Vendor G,Country 19,Product 17,2441294.98,30733.47,0.012589003,,,,
8/1/2015,Vendor C,Country 27,Product 7,12641.38,233.28,0.018453681,,,,
8/1/2015,Vendor C,Country 41,Product 7,528.07,9.81,0.018577083,,,,
8/1/2015,Vendor C,Country 37,Product 7,2656.64,49.43,0.018606209,,,,
8/1/2015,Vendor A,Country 13,Product 4,149466.47,9318.55,0.062345421,,,,
8/1/2015,Vendor A,Country 47,Product 9,109347.56,8488.89,0.077632185,,,,
8/1/2015,Vendor A,Country 36,Product 12,1533.48,128.75,0.08395936,,,,
8/1/2015,Vendor A,Country 11,Product 3,18.96,0.45,0.023734177,,,,
8/1/2015,Vendor A,Country 39,Product 3,19.39,0.47,0.024239299,,,,
8/1/2015,Vendor A,Country 10,Product 10,95.17,8.24,0.086581906,,,,
8/1/2015,Vendor A,Country 17,Product 3,37.41,1,0.026730821,,,,
8/1/2015,Vendor A,Country 21,Product 8,15.45,0.27,0.017475728,,,,
8/1/2015,Vendor A,Country 27,Product 4,46491.28,1449.11,0.031169501,,,,
8/1/2015,Vendor A,Country 2,Product 14,33.48,1.58,0.047192354,,,,
8/1/2015,Vendor A,Country 33,Product 3,18.48,0.42,0.022727273,,,,
8/1/2015,Vendor A,Country 43,Product 2,172.8,15.66,0.090625,,,,
8/1/2015,Vendor A,Country 21,Product 1,2.93,0.07,0.023890785,,,,
8/1/2015,Vendor F,Country 6,Product 4,1864.1,29.56,0.015857518,,,,
8/1/2015,Vendor F,Country 5,Product 4,513.65,9.1,0.017716344,,,,
8/1/2015,Vendor F,Country 41,Product 9,225.25,2.96,0.013140954,,,,
8/1/2015,Vendor F,Country 9,Product 9,97.92,0.63,0.006433824,,,,
8/1/2015,Vendor F,Country 48,Product 9,2545.41,14.01,0.005504025,,,,
8/1/2015,Vendor F,Country 2,Product 6, $-   ,393.01,#VALUE!,,,,
8/1/2015,Vendor B,Country 43,Product 6,7714.43,216,0.027999476,,,,
8/1/2015,Vendor B,Country 1,Product 6,34152.19,956.26,0.027999961,,,,
8/1/2015,Vendor B,Country 35,Product 6,1989798.64,55714.37,0.028000004,,,,
8/1/2015,Vendor B,Country 36,Product 6,1271.17,0.36,0.000283204,,,,
8/1/2015,Vendor B,Country 39,Product 6,17448.99,499.49,0.028625726,,,,
8/1/2015,Vendor C,Country 49,Product 7,53.89,1.04,0.019298571,,,,
8/1/2015,Vendor C,Country 61,Product 7,2.07,0.04,0.019323671,,,,
8/1/2015,Vendor C,Country 50,Product 7,12849.4,238.99,0.018599312,,,,
8/1/2015,Vendor C,Country 23,Product 7,1711.62,31.84,0.01860226,,,,
8/1/2015,Vendor C,Country 35,Product 7,1456598.56,27074.53,0.018587503,,,,
8/1/2015,Vendor A,Country 15,Product 12,10090.97,846.06,0.083843278,,,,
8/1/2015,Vendor A,Country 10,Product 2,253.33,21.73,0.085777444,,,,
8/1/2015,Vendor A,Country 47,Product 4,33459.52,3236.55,0.096730318,,,,
8/1/2015,Vendor A,Country 53,Product 8,5.17,0.08,0.015473888,,,,
8/1/2015,Vendor A,Country 22,Product 12,2622.75,219.32,0.083622152,,,,
8/1/2015,Vendor A,Country 14,Product 4,84005.25,5668.5,0.067477925,,,,
8/1/2015,Vendor A,Country 36,Product 4,107625.89,11517.46,0.107013842,,,,
8/1/2015,Vendor A,Country 18,Product 8,49.18,0.92,0.018706791,,,,
8/1/2015,Vendor A,Country 28,Product 2,13.51,1.14,0.084381939,,,,
8/1/2015,Vendor A,Country 40,Product 9,937810.94,56650.01,0.060406642,,,,
8/1/2015,Vendor A,Country 34,Product 9,152864.48,2542.23,0.016630613,,,,
8/1/2015,Vendor A,Country 6,Product 9,97662.61,2878.6,0.029474944,,,,
8/1/2015,Vendor A,Country 30,Product 10,898.09,75.83,0.084434745,,,,
8/1/2015,Vendor A,Country 32,Product 9,26797.97,430.95,0.016081442,,,,
8/1/2015,Vendor A,Country 35,Product 2,5465.16,538.82,0.098591807,,,,
8/1/2015,Vendor A,Country 29,Product 4,236932.4,15427.35,0.065112876,,,,
8/1/2015,Vendor A,Country 37,Product 10,71.04,5.99,0.084318694,,,,
8/1/2015,Vendor A,Country 9,Product 9,2736.23,41.17,0.01504625,,,,
8/1/2015,Vendor A,Country 31,Product 2,761.15,98.62,0.129567102,,,,
8/1/2015,Vendor A,Country 32,Product 4,23306.9,423.34,0.01816372,,,,
8/1/2015,Vendor A,Country 31,Product 8,0.5,0.02,0.04,,,,
8/1/2015,Vendor A,Country 50,Product 2,120.81,12.62,0.104461551,,,,
8/1/2015,Vendor A,Country 30,Product 9,266230.39,3553.01,0.013345621,,,,
8/1/2015,Vendor A,Country 5,Product 9,44682.11,1199.47,0.026844525,,,,
8/1/2015,Vendor A,Country 50,Product 14,64.6,3.07,0.04752322,,,,
8/1/2015,Vendor A,Country 21,Product 3,4.1,0.1,0.024390244,,,,
8/1/2015,Vendor A,Country 42,Product 11,10.47,0.44,0.042024833,,,,
8/1/2015,Vendor A,Country 34,Product 10,81.4,7.1,0.087223587,,,,
8/1/2015,Vendor A,Country 27,Product 11,1.65,0.07,0.042424242,,,,
8/1/2015,Vendor A,Country 34,Product 1,5.97,0.05,0.008375209,,,,
8/1/2015,Vendor A,Country 7,Product 2,3370.68,288.12,0.085478301,,,,
8/1/2015,Vendor A,Country 25,Product 10,38.61,3.26,0.084434084,,,,
8/1/2015,Vendor A,Country 64,Product 2,1.83,0.16,0.087431694,,,,
8/1/2015,Vendor A,Country 41,Product 8,11.72,0.41,0.034982935,,,,
8/1/2015,Vendor A,Country 8,Product 10,130.29,11.12,0.08534807,,,,
8/1/2015,Vendor A,Country 52,Product 4,419955.2,37001.44,0.088108065,,,,
8/1/2015,Vendor A,Country 47,Product 11,104.26,4.54,0.043544984,,,,
8/1/2015,Vendor A,Country 32,Product 10,427.91,36.24,0.084690706,,,,
8/1/2015,Vendor A,Country 21,Product 10,102.54,8.69,0.084747416,,,,
8/1/2015,Vendor A,Country 32,Product 2,10.29,0.87,0.084548105,,,,
8/1/2015,Vendor A,Country 44,Product 4,23931.63,1561.22,0.065236676,,,,
8/1/2015,Vendor A,Country 23,Product 4,392865.25,20462.82,0.052086103,,,,
8/1/2015,Vendor A,Country 19,Product 2,1594.91,136.67,0.085691356,,,,
8/1/2015,Vendor A,Country 55,Product 11,18.06,0.76,0.042081949,,,,
8/1/2015,Vendor A,Country 17,Product 1,1.78,0.02,0.011235955,,,,
8/1/2015,Vendor A,Country 47,Product 12,175.35,14.6,0.083262047,,,,
8/1/2015,Vendor A,Country 19,Product 3,77.15,2.84,0.036811406,,,,
8/1/2015,Vendor A,Country 19,Product 8,1.92,0.11,0.057291667,,,,
8/1/2015,Vendor A,Country 7,Product 10,586.75,49.92,0.085078824,,,,
8/1/2015,Vendor A,Country 5,Product 2,182.05,15.6,0.085690744,,,,
8/1/2015,Vendor A,Country 29,Product 11,0.72,0.03,0.041666667,,,,
8/1/2015,Vendor A,Country 35,Product 1,216.28,1.49,0.006889218,,,,
8/1/2015,Vendor A,Country 36,Product 11,9.36,0.4,0.042735043,,,,
8/1/2015,Vendor F,Country 43,Product 9,1480.15,17.71,0.011965004,,,,
8/1/2015,Vendor F,Country 5,Product 9,1654.66,17.99,0.010872324,,,,
8/1/2015,Vendor F,Country 7,Product 9,44409.5,337.46,0.007598825,,,,
8/1/2015,Vendor F,Country 35,Product 4,25153.96,293.53,0.011669336,,,,
8/1/2015,Vendor F,Country 50,Product 9,3875.76,97.27,0.025097013,,,,
8/1/2015,Vendor F,Country 55,Product 9,1965.49,45.29,0.0230426,,,,
8/1/2015,Vendor F,Country 58,Product 4,144.13,5.32,0.036911122,,,,
8/1/2015,Vendor F,Country 49,Product 4,1084.16,35.32,0.032578217,,,,
8/1/2015,Vendor F,Country 2,Product 4,7707732.44,242486.01,0.031460097,,,,
8/1/2015,Vendor D,Country 2,Product 4,12185922.35,512404.76,0.042048911,,,,
8/1/2015,Vendor B,Country 33,Product 6,10699.81,296.04,0.027667781,,,,
8/1/2015,Vendor B,Country 11,Product 6,5782,161.88,0.027997233,,,,
8/1/2015,Vendor B,Country 23,Product 6,9659.35,258.33,0.026744036,,,,
8/1/2015,Vendor B,Country 16,Product 6,1953.18,56,0.028671193,,,,
8/1/2015,Vendor E,Country 3,Product 13,13557720.9,269824.89,0.019901936,,,,
8/1/2015,Vendor C,Country 6,Product 7,27456.09,510.56,0.01859551,,,,
8/1/2015,Vendor C,Country 1,Product 7,7489.66,139.32,0.018601645,,,,
8/1/2015,Vendor C,Country 55,Product 7,52.71,0.98,0.018592297,,,,
8/1/2015,Vendor H,Country 19,Product 18,485050.48,4830.25,0.009958242,,,,
8/1/2015,Vendor A,Country 58,Product 9,13900.98,907.03,0.065249357,,,,
8/1/2015,Vendor A,Country 13,Product 9,237378.8,13831.94,0.058269483,,,,
8/1/2015,Vendor A,Country 65,Product 9,207.35,16.25,0.078369906,,,,
8/1/2015,Vendor A,Country 60,Product 11,0.77,0.03,0.038961039,,,,
8/1/2015,Vendor A,Country 16,Product 4,10234.27,647.11,0.063229717,,,,
8/1/2015,Vendor A,Country 59,Product 9,2612.47,150.64,0.057661906,,,,
8/1/2015,Vendor A,Country 19,Product 4,22739.4,3330.5,0.146463847,,,,
8/1/2015,Vendor A,Country 7,Product 9,486929.41,23092.38,0.047424492,,,,
8/1/2015,Vendor A,Country 50,Product 11,1050.44,44.98,0.042820152,,,,
8/1/2015,Vendor A,Country 27,Product 9,70112.55,1375.43,0.019617458,,,,
8/1/2015,Vendor A,Country 29,Product 9,262967.96,16954.28,0.064472797,,,,
8/1/2015,Vendor A,Country 28,Product 3,7.52,0.19,0.025265957,,,,
8/1/2015,Vendor A,Country 6,Product 1,49.42,0.34,0.006879806,,,,
8/1/2015,Vendor A,Country 1,Product 10,280.49,23.68,0.084423687,,,,
8/1/2015,Vendor A,Country 8,Product 4,714119.58,45419.48,0.063602065,,,,
8/1/2015,Vendor A,Country 43,Product 3,22.06,0.43,0.019492294,,,,
8/1/2015,Vendor A,Country 55,Product 4,16263.1,726.05,0.04464401,,,,
8/1/2015,Vendor A,Country 42,Product 2,211.79,17.88,0.084423249,,,,
8/1/2015,Vendor A,Country 40,Product 11,253.17,10.7,0.042264091,,,,
8/1/2015,Vendor A,Country 51,Product 10,28.34,2.39,0.084333098,,,,
8/1/2015,Vendor A,Country 39,Product 9,210088.19,14081.63,0.067027233,,,,
8/1/2015,Vendor A,Country 43,Product 10,1251.03,107.21,0.085697385,,,,
8/1/2015,Vendor A,Country 25,Product 11,21.51,0.91,0.042305904,,,,
8/1/2015,Vendor A,Country 8,Product 12,314923.94,26483.03,0.084093416,,,,
8/1/2015,Vendor A,Country 21,Product 11,1.31,0.06,0.045801527,,,,
8/1/2015,Vendor A,Country 12,Product 3,6.26,0.25,0.039936102,,,,
8/1/2015,Vendor A,Country 46,Product 4,2631.19,184.03,0.069941737,,,,
8/1/2015,Vendor A,Country 29,Product 10,6063.11,525.64,0.086694782,,,,
8/1/2015,Vendor A,Country 25,Product 2,930.4,79.12,0.085038693,,,,
8/1/2015,Vendor A,Country 40,Product 3,115.44,2.58,0.022349272,,,,
8/1/2015,Vendor A,Country 26,Product 4,18797.01,699.99,0.037239433,,,,
8/1/2015,Vendor A,Country 61,Product 12,673.78,56.45,0.083781056,,,,
8/1/2015,Vendor A,Country 52,Product 10,34.64,2.96,0.085450346,,,,
8/1/2015,Vendor A,Country 15,Product 10,1601.48,136.15,0.085015111,,,,
8/1/2015,Vendor A,Country 36,Product 9,139667.5,10818.47,0.07745875,,,,
8/1/2015,Vendor A,Country 47,Product 10,118.27,10.02,0.0847214,,,,
8/1/2015,Vendor A,Country 18,Product 12,936809.97,79880.51,0.085268638,,,,
8/1/2015,Vendor A,Country 23,Product 11,7.37,0.31,0.042062415,,,,
8/1/2015,Vendor A,Country 7,Product 5,3168434.92,41902.35,0.013224936,,,,
8/1/2015,Vendor A,Country 27,Product 2,202.71,17.21,0.08489961,,,,
8/1/2015,Vendor A,Country 36,Product 3,48.15,3.22,0.066874351,,,,
8/1/2015,Vendor A,Country 65,Product 12,0.22,0.02,0.090909091,,,,
8/1/2015,Vendor A,Country 11,Product 2,41.21,3.47,0.084202863,,,,
8/1/2015,Vendor A,Country 33,Product 8,87.06,1.19,0.013668734,,,,
8/1/2015,Vendor F,Country 42,Product 4,1335.68,15.13,0.011327563,,,,
8/1/2015,Vendor F,Country 63,Product 4, $-   ,2.38,#VALUE!,,,,
8/1/2015,Vendor F,Country 26,Product 4,550.04,8.56,0.015562505,,,,
8/1/2015,Vendor F,Country 64,Product 4,31.13,0.74,0.023771282,,,,
8/1/2015,Vendor F,Country 6,Product 9,3199.04,39.95,0.012488121,,,,
8/1/2015,Vendor F,Country 4,Product 4, $-   ,7.9,#VALUE!,,,,
8/1/2015,Vendor F,Country 62,Product 4, $-   ,9.8,#VALUE!,,,,
8/1/2015,Vendor F,Country 46,Product 9,1140.4,34.02,0.029831638,,,,
8/1/2015,Vendor F,Country 4,Product 9, $-   ,15.86,#VALUE!,,,,
8/1/2015,Vendor F,Country 49,Product 9,2599.35,73.57,0.02830323,,,,
8/1/2015,Vendor D,Country 2,Product 16, $-   ,53920.65,#VALUE!,,,,
8/1/2015,Vendor B,Country 42,Product 6,9387.55,262.85,0.027999851,,,,
8/1/2015,Vendor B,Country 7,Product 6,454411.68,12723.53,0.028000007,,,,
8/1/2015,Vendor B,Country 31,Product 6,36803.4,1009.97,0.027442302,,,,
8/1/2015,Vendor B,Country 45,Product 6,16928.48,466.74,0.027571288,,,,
8/1/2015,Vendor C,Country 8,Product 7,86173.76,1602.45,0.018595568,,,,
8/1/2015,Vendor C,Country 26,Product 7,199.96,3.72,0.018603721,,,,
8/1/2015,Vendor C,Country 56,Product 7,28774.42,534.86,0.018588038,,,,
8/1/2015,Vendor A,Country 3,Product 3,59.55,1.83,0.030730479,,,,
8/1/2015,Vendor A,Country 49,Product 2,39.17,1.64,0.041868777,,,,
8/1/2015,Vendor A,Country 10,Product 9,276115.02,15771.13,0.057117972,,,,
8/1/2015,Vendor A,Country 19,Product 9,49940.2,4150.75,0.083114405,,,,
8/1/2015,Vendor A,Country 24,Product 9,53267.4,3693.42,0.069337343,,,,
8/1/2015,Vendor A,Country 39,Product 11,259.64,10.97,0.042250809,,,,
8/1/2015,Vendor A,Country 22,Product 4,5963.98,374.76,0.062837233,,,,
8/1/2015,Vendor A,Country 1,Product 2,532.57,44.97,0.084439604,,,,
8/1/2015,Vendor A,Country 1,Product 9,62362.17,2328.78,0.037342831,,,,
8/1/2015,Vendor A,Country 42,Product 9,96527.38,1472.16,0.015251217,,,,
8/1/2015,Vendor A,Country 26,Product 3,113.76,2.63,0.023118847,,,,
8/1/2015,Vendor A,Country 50,Product 4,131517.44,8090.99,0.061520282,,,,
8/1/2015,Vendor A,Country 6,Product 2,476.48,40.23,0.084431666,,,,
8/1/2015,Vendor A,Country 26,Product 8,2.14,0.03,0.014018692,,,,
8/1/2015,Vendor A,Country 61,Product 9,3741.91,120.03,0.032077201,,,,
8/1/2015,Vendor A,Country 35,Product 3,647.86,13.45,0.020760658,,,,
8/1/2015,Vendor A,Country 7,Product 11,195.54,8.26,0.042241997,,,,
8/1/2015,Vendor A,Country 40,Product 2,815.21,87.44,0.107260706,,,,
8/1/2015,Vendor A,Country 64,Product 8,4.82,0.09,0.018672199,,,,
8/1/2015,Vendor A,Country 14,Product 12,17200.29,1442.06,0.083839284,,,,
8/1/2015,Vendor A,Country 3,Product 4,1099509.8,101402.62,0.092225299,,,,
8/1/2015,Vendor A,Country 7,Product 8,10.76,0.13,0.012081784,,,,
8/1/2015,Vendor A,Country 43,Product 1,16.22,0.12,0.007398274,,,,
8/1/2015,Vendor A,Country 40,Product 4,569403.16,38400.33,0.067439615,,,,
8/1/2015,Vendor A,Country 41,Product 4,3285.8,131.59,0.040048086,,,,
8/1/2015,Vendor A,Country 29,Product 3,35.86,2.27,0.063301729,,,,
8/1/2015,Vendor A,Country 2,Product 2,3735.28,174,0.046582853,,,,
8/1/2015,Vendor A,Country 60,Product 4,19.67,1,0.050838841,,,,
8/1/2015,Vendor A,Country 65,Product 4,167.89,12.39,0.07379832,,,,
8/1/2015,Vendor A,Country 48,Product 2,44.55,3.76,0.084399551,,,,
8/1/2015,Vendor A,Country 8,Product 11,23.27,0.98,0.04211431,,,,
8/1/2015,Vendor A,Country 6,Product 8,17.84,0.22,0.012331839,,,,
8/1/2015,Vendor A,Country 29,Product 12,92152.91,7972.13,0.086509802,,,,
8/1/2015,Vendor A,Country 45,Product 4,56739.74,2849.88,0.050227231,,,,
8/1/2015,Vendor A,Country 20,Product 11,88.55,3.83,0.0432524,,,,
8/1/2015,Vendor A,Country 15,Product 4,11510.24,890.86,0.07739717,,,,
8/1/2015,Vendor A,Country 47,Product 2,92.27,7.92,0.085835049,,,,
8/1/2015,Vendor A,Country 23,Product 8,91.06,1.59,0.017461015,,,,
8/1/2015,Vendor A,Country 41,Product 1,14.91,0.09,0.006036217,,,,
8/1/2015,Vendor A,Country 44,Product 12,4047.71,340.31,0.084074699,,,,
8/1/2015,Vendor A,Country 58,Product 2,36.36,3.06,0.084158416,,,,
8/1/2015,Vendor A,Country 49,Product 4,28228.29,2048.27,0.072560895,,,,
8/1/2015,Vendor A,Country 53,Product 3,8.79,0.21,0.023890785,,,,
8/1/2015,Vendor A,Country 33,Product 10,629.67,53.11,0.084345768,,,,
8/1/2015,Vendor A,Country 24,Product 11,21.28,0.9,0.042293233,,,,
8/1/2015,Vendor A,Country 17,Product 12,3474.8,292.6,0.084206285,,,,
8/1/2015,Vendor A,Country 44,Product 10,14.5,1.22,0.084137931,,,,
8/1/2015,Vendor A,Country 61,Product 10,22.02,1.86,0.084468665,,,,
8/1/2015,Vendor A,Country 18,Product 11,26.69,1.12,0.041963282,,,,
8/1/2015,Vendor A,Country 19,Product 12,17178.61,1443.51,0.084029499,,,,
8/1/2015,Vendor A,Country 41,Product 10,2.96,0.25,0.084459459,,,,
8/1/2015,Vendor F,Country 34,Product 9,2464.69,18.7,0.007587161,,,,
8/1/2015,Vendor F,Country 41,Product 4,119.24,2.06,0.017276082,,,,
8/1/2015,Vendor F,Country 25,Product 9,1675.24,22.19,0.013245863,,,,
8/1/2015,Vendor F,Country 50,Product 4,1834.91,52.21,0.028453712,,,,
8/1/2015,Vendor F,Country 55,Product 4,515.68,13.93,0.027012876,,,,
8/1/2015,Vendor F,Country 44,Product 4,740.23,24.09,0.032543939,,,,
8/1/2015,Vendor F,Country 12,Product 4,1707.4,78.25,0.045829917,,,,
8/1/2015,Vendor F,Country 12,Product 9,7249.65,280.01,0.038623934,,,,
8/1/2015,Vendor F,Country 31,Product 9,11018.06,317.36,0.028803619,,,,
8/1/2015,Vendor B,Country 25,Product 6,75858.43,2124.03,0.02799992,,,,
8/1/2015,Vendor B,Country 48,Product 6,4265.8,119.44,0.027999437,,,,
8/1/2015,Vendor B,Country 4,Product 6,1429.63,20.42,0.014283416,,,,
8/1/2015,Vendor B,Country 52,Product 6,16715.62,479.38,0.028678565,,,,
8/1/2015,Vendor B,Country 13,Product 6,18280.68,512,0.028007711,,,,
8/1/2015,Vendor B,Country 47,Product 6,12554.19,361.07,0.028760916,,,,
8/1/2015,Vendor B,Country 2,Product 6,28568977.88,706471.6,0.024728627,,,,
8/1/2015,Vendor C,Country 54,Product 7,891290.44,12747.24,0.014302005,,,,
8/1/2015,Vendor C,Country 40,Product 7,20297.52,377.41,0.018593897,,,,
8/1/2015,Vendor I,Country 3,Product 19,163687.92,944.59,0.005770676,,,,
8/1/2015,Vendor A,Country 52,Product 3,43.6,1.55,0.035550459,,,,
8/1/2015,Vendor A,Country 19,Product 11,1.95,0.08,0.041025641,,,,
8/1/2015,Vendor A,Country 10,Product 11,18.48,0.78,0.042207792,,,,
8/1/2015,Vendor A,Country 53,Product 9,422614.3,31729.2,0.075078387,,,,
8/1/2015,Vendor A,Country 10,Product 4,176534.68,10985.51,0.062228623,,,,
8/1/2015,Vendor A,Country 33,Product 9,35694.55,856.19,0.023986575,,,,
8/1/2015,Vendor A,Country 18,Product 4,1731399.64,130788.4,0.075539117,,,,
8/1/2015,Vendor A,Country 15,Product 9,56555.97,4395.23,0.077714696,,,,
8/1/2015,Vendor A,Country 21,Product 4,25434.44,868.93,0.03416352,,,,
8/1/2015,Vendor A,Country 55,Product 9,53611.09,2564.37,0.047832827,,,,
8/1/2015,Vendor A,Country 5,Product 3,10.43,0.22,0.021093001,,,,
8/1/2015,Vendor A,Country 6,Product 11,28.5,1.2,0.042105263,,,,
8/1/2015,Vendor A,Country 8,Product 9,2575023.12,144157.58,0.055983024,,,,
8/1/2015,Vendor A,Country 25,Product 9,115991.34,3560.43,0.030695654,,,,
8/1/2015,Vendor A,Country 1,Product 4,33944.62,1468.61,0.043264883,,,,
8/1/2015,Vendor A,Country 1,Product 1,16.27,0.1,0.006146281,,,,
8/1/2015,Vendor A,Country 43,Product 4,23008.48,761.89,0.033113443,,,,
8/1/2015,Vendor A,Country 35,Product 10,2066.77,174.49,0.084426424,,,,
8/1/2015,Vendor A,Country 35,Product 8,670.06,12.74,0.019013223,,,,
8/1/2015,Vendor A,Country 26,Product 1,114.01,0.94,0.008244891,,,,
8/1/2015,Vendor A,Country 28,Product 12,2747.33,229.89,0.083677607,,,,
8/1/2015,Vendor A,Country 2,Product 9,175352.18,9463.73,0.053969845,,,,
8/1/2015,Vendor A,Country 3,Product 11,1690621.38,71907.82,0.042533367,,,,
8/1/2015,Vendor A,Country 12,Product 9,210475.04,18405.55,0.087447661,,,,
8/1/2015,Vendor A,Country 17,Product 4,49266.7,1395.36,0.028322579,,,,
8/1/2015,Vendor A,Country 12,Product 12,3568.28,299.19,0.08384712,,,,
8/1/2015,Vendor A,Country 10,Product 1,4.27,0.06,0.014051522,,,,
8/1/2015,Vendor A,Country 18,Product 3,139.59,3.55,0.025431621,,,,
8/1/2015,Vendor A,Country 33,Product 1,39.23,0.3,0.007647209,,,,
8/1/2015,Vendor A,Country 47,Product 8,2.04,0.03,0.014705882,,,,
8/1/2015,Vendor A,Country 6,Product 3,200.24,4.3,0.021474231,,,,
8/1/2015,Vendor A,Country 37,Product 11,1.31,0.06,0.045801527,,,,
8/1/2015,Vendor A,Country 21,Product 2,145.97,12.36,0.084674933,,,,
8/1/2015,Vendor A,Country 3,Product 20,169.83,31.56,0.185832892,,,,
8/1/2015,Vendor A,Country 45,Product 10,26,2.01,0.077307692,,,,
8/1/2015,Vendor A,Country 47,Product 1,4.58,0.16,0.034934498,,,,
8/1/2015,Vendor A,Country 51,Product 4,49052.83,2737.91,0.055815536,,,,
8/1/2015,Vendor A,Country 27,Product 8,23.44,0.37,0.015784983,,,,
8/1/2015,Vendor A,Country 55,Product 14,6322.51,306.33,0.048450694,,,,
8/1/2015,Vendor A,Country 3,Product 14,36831.3,1787.87,0.048542137,,,,
8/1/2015,Vendor A,Country 53,Product 12,70452.4,6537.15,0.09278818,,,,
8/1/2015,Vendor F,Country 43,Product 4,769.45,11.17,0.014516863,,,,
8/1/2015,Vendor F,Country 27,Product 4,1611,21.53,0.01336437,,,,
8/1/2015,Vendor F,Country 9,Product 4,42.61,1.74,0.040835485,,,,
8/1/2015,Vendor F,Country 1,Product 9,2025.64,28.32,0.013980767,,,,
8/1/2015,Vendor F,Country 25,Product 4,2459.54,27.64,0.011237874,,,,
8/1/2015,Vendor F,Country 35,Product 9,168055.22,1236.04,0.007354963,,,,
8/1/2015,Vendor F,Country 37,Product 4,1887.41,57.4,0.030412046,,,,
8/1/2015,Vendor F,Country 37,Product 9,8207.62,209.08,0.025473889,,,,
8/1/2015,Vendor F,Country 30,Product 4,4484.37,39.21,0.008743703,,,,
8/1/2015,Vendor F,Country 30,Product 9,4024.79,28.37,0.007048815,,,,
8/1/2015,Vendor F,Country 2,Product 2,561567.83,18074.86,0.032186423,,,,
8/1/2015,Vendor F,Country 2,Product 9,25530107.17,735678.06,0.028816098,,,,
8/1/2015,Vendor F,Country 31,Product 4,5015.8,161.95,0.03228797,,,,
8/1/2015,Vendor B,Country 12,Product 6,3483.15,100.57,0.02887329,,,,
8/1/2015,Vendor B,Country 26,Product 6,8007.54,224.21,0.02799986,,,,
8/1/2015,Vendor B,Country 20,Product 6,18656.42,526.88,0.028241217,,,,
8/1/2015,Vendor C,Country 44,Product 7,12.5,0.24,0.0192,,,,
8/1/2015,Vendor C,Country 43,Product 7,8696.17,161.48,0.018569094,,,,
8/1/2015,Vendor C,Country 7,Product 7,253218.19,4710.45,0.018602337,,,,
8/1/2015,Vendor C,Country 33,Product 7,2944.18,54.78,0.018606199,,,,
8/1/2015,Vendor C,Country 18,Product 7,78673.19,1463.01,0.018596043,,,,
8/1/2015,Vendor C,Country 25,Product 7,43121.13,801.1,0.018577899,,,,
8/1/2015,Vendor C,Country 34,Product 7,7058.45,131.27,0.018597567,,,,
8/1/2015,Vendor A,Country 49,Product 8,11.61,0.11,0.009474591,,,,
8/1/2015,Vendor A,Country 11,Product 9,58645.95,3237.76,0.055208586,,,,
8/1/2015,Vendor A,Country 51,Product 9,20605.52,1038.25,0.050386984,,,,
8/1/2015,Vendor A,Country 17,Product 9,24564.49,770.02,0.031346875,,,,
8/1/2015,Vendor A,Country 60,Product 9,28.14,1.14,0.040511727,,,,
8/1/2015,Vendor A,Country 16,Product 9,15145.3,800.43,0.052850059,,,,
8/1/2015,Vendor A,Country 24,Product 4,45085.08,3746.91,0.083107538,,,,
8/1/2015,Vendor A,Country 64,Product 12,20.4,1.73,0.084803922,,,,
8/1/2015,Vendor A,Country 64,Product 10,8.65,0.73,0.084393064,,,,
8/1/2015,Vendor A,Country 41,Product 9,6609.14,242.03,0.036620498,,,,
8/1/2015,Vendor A,Country 37,Product 2,12.86,1.08,0.083981337,,,,
8/1/2015,Vendor A,Country 1,Product 11,22.89,0.97,0.042376584,,,,
8/1/2015,Vendor A,Country 30,Product 3,55.25,1.16,0.020995475,,,,
8/1/2015,Vendor A,Country 31,Product 9,712137.96,45577.76,0.064001307,,,,
8/1/2015,Vendor A,Country 42,Product 3,22.31,0.47,0.021066786,,,,
8/1/2015,Vendor A,Country 5,Product 4,12964.67,1451.52,0.111959657,,,,
